 34622|107.557008| -4.237636| 4.91|  211.7|A|Mon
 34693|107.784965| 30.245281| 4.41|  301.9|M|Gem
 34722|107.846167| 26.856669| 5.75|  388.1|B|Gem
 34724|107.848465| -0.301906| 5.44|  260.8|B|Mon
 34752|107.913718| 39.320544| 4.91|  465.7|B|Aur
 34769|107.966085| -0.492781| 4.15|  374.7|O|Mon
 34798|108.050910|-25.942609| 5.91|  724.4|B|CMa
 34819|108.109950| 24.128703| 5.85|  350.5|K|Gem
 34909|108.342779| 16.159068| 5.07|  693.6|O|Gem
 34981|108.563402|-26.352516| 4.42| 1552.4|B|CMa
 35025|108.674769| 24.885202| 5.84|  336.1|O|Gem
 35037|108.702757|-26.772686| 4.01|  931.4|B|CMa
 35146|108.979249| 59.638096| 5.20|  192.9|B|Lyn
 35152|108.988231| 27.897427| 5.75| 1086.7|M|Gem
 35228|109.207628|-67.957172| 3.97|  665.3|B|Vol
 35264|109.285684|-37.097487| 2.71| 1086.7|G|Pup
 35341|109.509271| 40.883363| 5.87|  267.2|F|Aur
 35350|109.523362| 16.540475| 3.58|   94.2|K|Gem
 35412|109.668253|-24.558708| 4.88| 2963.6|G|CMa
 35415|109.677033|-24.954384| 4.37| 3260.0|B|CMa
 35550|110.030789| 21.982339| 3.50|   58.7|B|Gem
 35699|110.487081| 20.443716| 5.09|  428.9|F|Gem
 35710|110.511202| 36.760638| 5.12|  234.5|B|Aur
 35785|110.716927| 55.281470| 5.80|  465.7|A|Lyn
 35846|110.868976| 25.050600| 5.04|  153.8|A|Gem
 35904|111.023771|-29.303120| 2.45| 3260.0|B|CMa
 35907|111.035295| 40.672441| 5.23|  724.4|B|Aur
 35941|111.139350| 27.637819| 5.77|  209.0|G|Gem
 35987|111.242455| 11.669560| 5.37|  316.5|O|CMi
 36039|111.409119|-79.094203| 5.54|  465.7|B|Men
 36041|111.412078|  9.276118| 4.99|  987.9|F|CMi
 36046|111.431984| 27.798286| 3.78|  125.9|B|Gem
 36145|111.678587| 49.211645| 4.61|  248.9|A|Lyn
 36156|111.734704| 20.257582| 5.94|  407.5|B|Gem
 36188|111.787801|  8.289409| 2.89|  169.8|K|CMi
 36238|111.934977| 21.445549| 5.20|  110.9|K|Gem
 36265|112.008653|  6.942077| 5.22|  350.5|F|CMi
 36284|112.040956|  8.925504| 4.33|  397.6|A|CMi
 36366|112.277540| 31.784079| 4.16|   60.3|F|Gem
 36377|112.307826|-43.301891| 3.25|  184.2|A|Pup
 36393|112.335264| 28.118404| 5.07|  163.0|A|Gem
 36425|112.449092| 12.006611| 4.55|  562.1|B|CMi
 36429|112.453255| 27.916199| 5.01|  383.5|K|Gem
 36439|112.482736| 49.672662| 5.35|   64.8|A|Lyn
 36641|113.024792|  1.914482| 5.24|  795.1|G|CMi
 36723|113.298647|  3.290275| 5.59|  139.3|G|CMi
 36760|113.402079| 15.826692| 5.27|  374.7|A|Gem
 36812|113.566225|  3.371736| 5.83|  679.2|A|CMi
 36850|113.650019| 31.888636| 1.58|   51.5|F|Gem
 36962|113.980718| 26.896003| 4.06|  239.7|B|Gem
 37088|114.319711| -4.111022| 5.14|  202.5|B|Mon
 37204|114.636816| 35.048484| 5.58|  304.7|A|Gem
 37265|114.791485| 34.584633| 4.89|  158.3|G|Gem
 37279|114.827242|  5.227508| 0.40|   11.4|G|CMi
 37300|114.869130| 17.674516| 5.04|  534.4|G|Gem
 37447|115.311986| -9.551083| 3.94|  144.2|G|Mon
 37504|115.454983|-72.606135| 3.93|  133.6|K|Vol
 37609|115.751907| 58.710487| 4.93|  236.2|A|Lyn
 37629|115.827855| 28.884072| 4.23|  122.1|B|Gem
 37648|115.884982|-28.410957| 4.63|  987.9|G|Pup
 37704|116.028848| 25.784211| 5.30|  592.7|B|Gem
 37740|116.111952| 24.398129| 3.57|  143.6|G|Gem
 37826|116.330683| 28.026310| 1.16|   33.7|G|Gem
 37891|116.486986|-14.563820| 5.03|  236.2|M|Pup
 37908|116.531224| 18.510169| 4.89|  339.6|G|Gem
 37921|116.567580| 10.768311| 5.25|  313.5|B|CMi
 37949|116.666830| 65.455631| 5.93|  332.7|A|Cam
 38016|116.876403| 33.415767| 5.14|  562.1|F|Gem
 38048|116.986592|-12.192893| 5.48|   98.5|B|Pup
 38070|117.021562|-25.937181| 4.40| 2507.7|B|Pup
 38170|117.323578|-24.859784| 3.34| 1358.3|K|Pup
 38211|117.421534|-17.228123| 5.17|  252.7|B|Pup
 38373|117.924987|  1.766878| 5.12|  417.9|K|CMi
 38382|117.943099|-13.897191| 5.16|   54.3|G|Pup
 38427|118.078681|-14.846178| 5.69| 1164.3|K|Pup
 38538|118.374319| 26.765859| 4.97|  254.7|F|Gem
 38639|118.678078| 47.564592| 5.47|  509.4|M|Lyn
 38722|118.916267| 19.884067| 5.38|  339.6|B|Gem
 38827|119.194757|-52.982401| 3.46|  388.1|A|Car
 38835|119.214826|-22.880148| 4.20|  501.5|A|Pup
 38848|119.247787| 15.790382| 5.80|  459.2|M|Cnc
 38962|119.586449|  2.224525| 5.30|  265.0|K|CMi
 39023|119.773844|-23.310403| 5.09|  776.2|K|Pup
 39079|119.934103| -3.679578| 4.93|  248.9|K|Mon
 39177|120.197140| 17.308710| 5.60|  724.4|F|Cnc
 39191|120.232759| 25.392820| 5.87| 1124.1|F|Cnc
 39211|120.305402| -1.392424| 4.69|  472.5|A|Mon
 39236|120.376191| 16.455323| 5.99|  472.5|K|Cnc
 39424|120.879580| 27.794418| 4.94|  256.7|A|Gem
 39429|120.896126|-40.003188| 2.21| 1417.4|G|Pup
 39567|121.268791| 13.118371| 5.14|  210.3|A|Cnc
 39659|121.576665| 22.635512| 5.96|  626.9|K|Cnc
 39757|121.886259|-24.304437| 2.83|   62.7|K|Pup
 39780|121.941005| 21.581979| 5.30|   76.0|A|Cnc
 39794|121.982670|-68.617136| 4.35|  639.2|A|Vol
 39847|122.114598| 51.506676| 4.78|  217.3|M|Lyn
 39863|122.148574| -2.983776| 4.36| 1811.1|K|Mon
 39906|122.256848|-19.245001| 4.40|  472.5|K|Pup
 39953|122.383147|-47.336612| 1.75|  835.9|K|Vel
 40023|122.613450| 25.508180| 5.73|  137.0|A|Cnc
 40035|122.666569|-13.799347| 5.53|   73.3|K|Pup
 40084|122.818005|-12.927018| 4.72|  185.2|B|Pup
 40167|123.052954| 17.648138| 4.67|   83.4|B|Cnc
 40240|123.286977| 29.656586| 5.62|  881.1|G|Cnc
 40259|123.333229|-15.788215| 4.99| 1253.8|B|Pup
 40526|124.128951|  9.185663| 3.53|  291.1|B|Cnc
 40646|124.460080| 59.571128| 5.63|  304.7|G|Lyn
 40702|124.630279|-76.919983| 4.05|   63.4|G|Cha
 40817|124.954148|-71.514996| 5.33|  392.8|A|Vol
 40834|125.002330|-71.505462| 5.63|  392.8|F|Vol
 40843|125.016135| 27.218621| 5.13|   59.1|F|Cnc
 40875|125.108322| 57.743245| 5.89|  103.2|A|Lyn
 40881|125.133955| 24.022357| 5.92|  417.9|A|Cnc
 40888|125.162033|-77.484576| 4.34|  153.8|A|Cha
 41003|125.518841|-73.400059| 5.28|  354.3|A|Vol
 41037|125.628603|-59.509538| 1.86|  626.9|A|Car
 41075|125.708875| 43.188372| 4.25|  388.1|B|Lyn
 41117|125.841131| 18.332280| 5.94|  392.8|M|Cnc
 41211|126.146408| -3.751177| 5.61|   88.6|B|Hya
 41312|126.434359|-66.136520| 3.77|  107.9|B|Vol
